Age_Ma,Lat,Lon,Tecto_Prov
33.4,33.3,-107.983,Extended Crust
14.55,35.0919,-114.973,Extended Crust
33.4,57.9322,-133.331,Continental Arc
33.4,57.8961,-133.232,Continental Arc
33.4,57.885,-133.231,Continental Arc
1.3,59.9872,-153.115,Continental Arc
1.3,60.0803,-153.129,Continental Arc
1.3,59.9556,-153.07,Continental Arc
1.3,59.9464,-153.061,Continental Arc
1.3,59.9694,-153.008,Continental Arc
1.3,59.9931,-152.992,Continental Arc
1.3,60.0083,-153.165,Continental Arc
0.005,60.0194,-153.159,Continental Arc
1.3,62.1833,-144.25,Continental Arc
1.3,62.0667,-144.45,Continental Arc
1.3,62.1333,-144.05,Continental Arc
1.3,62.2167,-144.35,Continental Arc
1.3,62.15,-144.217,Continental Arc
1.3,62.0833,-144.483,Continental Arc
1.3,62.0333,-144.4,Continental Arc
1.3,62.15,-144.367,Continental Arc
104.5,35.0758,-113.742,Extended Crust
156.5,62.2417,-148.804,Orogen
156.5,62.2417,-148.804,Orogen
156.5,62.2367,-148.695,Orogen
156.5,62.2367,-148.695,Orogen
156.5,62.2311,-148.879,Orogen
156.5,62.2672,-148.888,Orogen
156.5,62.2658,-148.747,Orogen
156.5,62.2556,-148.818,Orogen
156.5,62.255,-148.814,Orogen
156.5,62.2564,-148.806,Orogen
156.5,62.245,-148.769,Orogen
156.5,62.245,-148.769,Orogen
156.5,62.2344,-148.768,Orogen
156.5,62.2389,-148.72,Orogen
156.5,62.2556,-148.818,Orogen
156.5,62.2556,-148.818,Orogen
156.5,62.2558,-148.788,Orogen
156.5,62.2575,-148.783,Orogen
156.5,62.2603,-148.786,Orogen
175.0,62.0972,-148.475,Orogen
175.0,62.2539,-148.234,Orogen
175.0,62.3158,-148.239,Orogen
175.0,62.3303,-148.174,Orogen
175.0,62.3717,-148.159,Orogen
175.0,62.2389,-148.72,Orogen
28.75,39.625,-118.375,Extended Crust
104.5,36.9033,-118.595,Continental Arc
104.5,36.9617,-118.548,Continental Arc
104.5,36.9167,-118.613,Continental Arc
104.5,36.83,-118.717,Continental Arc
104.5,36.8817,-118.662,Continental Arc
104.5,36.91,-118.663,Continental Arc
104.5,36.9217,-118.66,Continental Arc
104.5,36.8983,-118.555,Continental Arc
104.5,36.7533,-118.66,Continental Arc
104.5,36.995,-118.712,Continental Arc
104.5,60.6508,-159.359,Orogen
104.5,60.5725,-160.756,Orogen
104.5,60.6439,-159.661,Orogen
104.5,60.2747,-160.633,Orogen
104.5,60.9408,-159.659,Orogen
104.5,60.9992,-159.742,Orogen
104.5,60.1522,-159.936,Orogen
104.5,60.5778,-160.754,Orogen
104.5,61.0853,-160.042,Orogen
104.5,60.6444,-159.707,Orogen
104.5,60.6361,-159.664,Orogen
104.5,60.6347,-159.659,Orogen
104.5,60.2214,-159.647,Orogen
104.5,60.2358,-159.708,Orogen
104.5,60.0,-160.0,Orogen
104.5,60.5,-160.5,Orogen
104.5,60.2353,-159.674,Orogen
104.5,60.2747,-160.633,Orogen
104.5,60.2772,-159.675,Orogen
104.5,60.2783,-159.541,Orogen
104.5,61.0083,-160.5,Orogen
104.5,60.5992,-160.784,Orogen
104.5,60.5,-160.5,Orogen
104.5,60.5,-160.5,Orogen
104.5,60.7811,-159.286,Orogen
14.55,33.1303,-109.803,Extended Crust
72.9,32.3631,-110.974,Extended Crust
33.4,40.6667,-118.467,Extended Crust
156.5,38.7833,-121.233,Orogen
175.0,34.6667,-115.783,Extended Crust
175.0,34.65,-115.733,Extended Crust
28.75,41.2492,-114.035,Extended Crust
28.75,41.2792,-113.975,Extended Crust
28.75,41.2447,-113.998,Extended Crust
28.75,41.0658,-114.025,Extended Crust
28.75,41.0686,-114.014,Extended Crust
175.0,40.9967,-114.069,Extended Crust
175.0,41.1153,-113.753,Extended Crust
175.0,34.6622,-115.763,Extended Crust
135.5,34.6528,-115.906,Extended Crust
175.0,34.6678,-115.783,Extended Crust
175.0,34.6608,-115.762,Extended Crust
175.0,34.7167,-115.682,Extended Crust
175.0,34.65,-115.875,Extended Crust
135.5,34.6639,-115.847,Extended Crust
135.5,34.6361,-115.961,Extended Crust
135.5,34.6417,-115.839,Extended Crust
0.005,42.9458,-122.112,Continental Arc
0.005,42.9561,-122.135,Continental Arc
0.005,42.9458,-122.132,Continental Arc
0.005,42.9242,-122.134,Continental Arc
0.005,42.9517,-122.132,Continental Arc
0.005,42.9258,-122.135,Continental Arc
0.005,42.9283,-122.137,Continental Arc
0.005,42.9333,-122.107,Continental Arc
0.005,42.9342,-122.106,Continental Arc
124.005,42.9181,-122.094,Continental Arc
0.005,42.9367,-122.107,Continental Arc
72.9,61.5233,-153.51,Orogen
72.9,61.4008,-153.622,Orogen
72.9,61.4569,-153.475,Orogen
72.9,61.4481,-153.475,Orogen
72.9,61.4075,-153.622,Orogen
33.4,61.2897,-153.985,Orogen
72.9,61.3836,-153.808,Orogen
72.9,61.4722,-153.826,Orogen
33.4,61.3614,-154.022,Orogen
33.4,61.3817,-154.116,Orogen
33.4,61.3342,-154.207,Orogen
33.4,61.3522,-153.789,Orogen
33.4,61.5375,-153.822,Orogen
33.4,61.2328,-154.173,Orogen
72.9,61.5269,-154.947,Orogen
72.9,61.3939,-153.93,Orogen
33.4,61.475,-154.164,Orogen
33.4,61.475,-154.164,Orogen
33.4,61.4592,-154.158,Orogen
33.4,61.5214,-154.183,Orogen
33.4,61.5214,-154.183,Orogen
72.9,61.5619,-154.12,Orogen
72.9,61.5667,-154.015,Orogen
33.4,61.7128,-154.185,Orogen
33.4,61.6478,-154.163,Orogen
33.4,61.6086,-154.126,Orogen
72.9,61.5811,-154.123,Orogen
33.4,61.6025,-154.161,Orogen
33.4,61.5956,-154.204,Orogen
33.4,61.6264,-154.221,Orogen
72.9,61.5647,-153.597,Orogen
33.4,61.5483,-154.173,Orogen
33.4,61.6656,-154.326,Orogen
72.9,61.4353,-153.815,Orogen
72.9,61.7494,-153.677,Orogen
72.9,61.7661,-153.627,Orogen
72.9,61.8039,-153.606,Orogen
72.9,61.8394,-153.522,Orogen
72.9,61.9181,-153.496,Orogen
72.9,61.9917,-153.543,Orogen
72.9,61.7267,-153.799,Orogen
72.9,61.3542,-153.671,Orogen
33.4,61.8431,-154.146,Orogen
72.9,61.9067,-154.33,Orogen
33.4,61.5814,-154.196,Orogen
72.9,61.9044,-153.235,Orogen
33.4,61.7408,-153.191,Orogen
72.9,61.6692,-153.284,Orogen
72.9,61.3639,-153.477,Orogen
72.9,61.4061,-153.67,Orogen
72.9,61.4469,-153.582,Orogen
33.4,61.3392,-153.424,Orogen
72.9,61.4611,-153.646,Orogen
33.4,35.06,-113.358,Extended Crust
429.5,57.5972,-134.967,Orogen
429.5,57.5806,-134.919,Orogen
72.9,61.1864,-152.737,Continental Arc
72.9,61.1883,-152.7,Continental Arc
72.9,61.2097,-152.696,Continental Arc
72.9,61.2167,-152.699,Continental Arc
72.9,61.2167,-152.699,Continental Arc
72.9,61.2256,-152.765,Continental Arc
72.9,61.2064,-152.749,Continental Arc
72.9,61.2256,-152.765,Continental Arc
72.9,61.2233,-152.731,Continental Arc
104.5,60.4764,-159.008,Orogen
104.5,60.4678,-159.009,Orogen
104.5,60.5208,-159.014,Orogen
104.5,59.9139,-159.012,Orogen
104.5,60.0,-160.0,Orogen
104.5,60.5328,-159.006,Orogen
104.5,61.1464,-159.014,Orogen
104.5,60.1944,-160.016,Orogen
104.5,60.0,-160.0,Orogen
104.5,60.5453,-159.002,Orogen
104.5,60.5425,-160.004,Orogen
104.5,60.5647,-159.014,Orogen
104.5,60.9756,-159.006,Orogen
104.5,60.9769,-159.001,Orogen
104.5,60.9719,-159.011,Orogen
104.5,60.9722,-159.008,Orogen
104.5,60.9786,-159.006,Orogen
104.5,61.0889,-159.0,Orogen
104.5,61.1578,-159.005,Orogen
104.5,61.1578,-159.005,Orogen
104.5,61.1464,-159.014,Orogen
104.5,61.185,-159.008,Orogen
104.5,60.0,-160.0,Orogen
14.55,41.4908,-113.905,Extended Crust
175.0,40.8553,-113.923,Extended Crust
104.5,60.0,-160.0,Orogen
88.85,48.0014,-116.651,Orogen
88.85,48.005,-116.668,Orogen
88.85,48.0017,-116.657,Orogen
88.85,48.0192,-116.724,Orogen
88.85,48.0342,-116.717,Orogen
88.85,48.0881,-116.683,Orogen
88.85,48.1653,-116.699,Orogen
88.85,48.1486,-116.707,Orogen
88.85,48.1403,-116.722,Orogen
88.85,48.1356,-116.754,Orogen
88.85,48.0981,-116.765,Orogen
88.85,48.1019,-116.728,Orogen
44.25,48.245,-116.603,Orogen
44.25,48.2353,-116.696,Orogen
88.85,48.0847,-116.63,Orogen
33.4,34.5869,-114.551,Extended Crust
33.4,34.5994,-114.548,Extended Crust
33.4,34.6006,-114.551,Extended Crust
33.4,34.5617,-114.569,Extended Crust
104.5,34.8617,-113.758,Extended Crust
104.5,34.8464,-113.766,Extended Crust
104.5,34.8472,-113.763,Extended Crust
124.9,35.47,-115.179,Extended Crust
175.0,40.2833,-114.533,Extended Crust
105.65,34.7819,-114.724,Extended Crust
14.55,35.1678,-114.704,Extended Crust
156.5,36.4733,-118.9,Continental Arc
156.5,36.4733,-118.9,Continental Arc
105.65,35.1894,-114.683,Extended Crust
156.5,36.4733,-118.9,Continental Arc
104.5,35.0625,-115.158,Extended Crust
104.5,35.3133,-115.277,Extended Crust
104.5,35.3022,-115.281,Extended Crust
104.5,35.1861,-115.377,Extended Crust
104.5,35.2589,-115.543,Extended Crust
175.0,35.3028,-115.506,Extended Crust
28.3,41.0839,-114.011,Extended Crust
0.005,41.6217,-121.477,Continental Arc
124.9,61.9444,-148.908,Orogen
124.9,61.8908,-148.901,Orogen
124.9,62.5778,-147.732,Orogen
124.9,62.5292,-147.972,Orogen
124.9,62.3964,-148.032,Orogen
124.9,62.6583,-147.411,Orogen
124.9,62.4097,-148.108,Orogen
124.9,62.6347,-147.596,Orogen
272.4,57.7667,-135.25,Orogen
44.25,57.0883,-134.787,Orogen
44.25,57.1411,-134.804,Orogen
44.25,57.2117,-134.857,Orogen
175.0,57.6394,-135.619,Orogen
175.0,57.7206,-135.727,Orogen
175.0,57.7647,-135.82,Orogen
135.5,57.7317,-134.921,Orogen
135.5,57.7547,-135.041,Orogen
135.5,57.7778,-135.064,Orogen
135.5,57.7481,-135.33,Orogen
72.9,58.2222,-136.112,Orogen
33.4,58.4544,-136.524,Orogen
14.55,35.7333,-115.9,Extended Crust
14.55,35.7833,-115.925,Extended Crust
104.5,59.7,-154.133,Continental Arc
104.5,59.7167,-154.167,Continental Arc
104.5,59.7167,-154.183,Continental Arc
304.0,57.545,-134.926,Orogen
304.0,57.705,-135.036,Orogen
304.0,57.6947,-134.918,Orogen
175.0,57.8628,-135.162,Orogen
175.0,57.8681,-135.189,Orogen
304.0,57.7797,-135.201,Orogen
304.0,57.78,-135.219,Orogen
304.0,57.7719,-135.226,Orogen
304.0,57.725,-135.183,Orogen
304.0,57.6672,-135.034,Orogen
304.0,57.6767,-135.094,Orogen
304.0,57.6761,-134.992,Orogen
304.0,57.6606,-135.033,Orogen
304.0,57.6381,-135.012,Orogen
304.0,57.5517,-134.921,Orogen
304.0,57.5869,-134.959,Orogen
304.0,57.5886,-134.964,Orogen
304.0,57.575,-134.929,Orogen
304.0,57.6103,-134.925,Orogen
304.0,57.4986,-134.867,Orogen
304.0,57.53,-134.891,Orogen
304.0,57.4975,-134.867,Orogen
104.5,48.2603,-116.703,Orogen
104.5,48.0289,-116.702,Orogen
104.5,48.0358,-116.729,Orogen
104.5,48.0169,-116.677,Orogen
104.5,48.0256,-116.711,Orogen
104.5,48.0478,-116.706,Orogen
104.5,48.0125,-116.548,Orogen
104.5,48.005,-116.606,Orogen
104.5,48.0008,-116.598,Orogen
104.5,48.0464,-116.689,Orogen
104.5,48.0106,-116.579,Orogen
104.5,48.0589,-116.67,Orogen
104.5,48.0119,-116.728,Orogen
104.5,48.0722,-116.689,Orogen
104.5,48.0897,-116.691,Orogen
104.5,48.0722,-116.689,Orogen
104.5,48.0528,-116.703,Orogen
104.5,64.7311,-166.31,Orogen
135.5,41.6375,-114.254,Extended Crust
28.75,41.4722,-113.83,Extended Crust
104.5,64.7219,-166.304,Orogen
44.25,41.0347,-114.043,Extended Crust
175.0,41.2372,-113.393,Extended Crust
14.55,39.6225,-118.18,Extended Crust
28.75,39.6044,-118.208,Extended Crust
175.0,39.4928,-120.525,Continental Arc
175.0,39.4944,-120.524,Continental Arc
0.005,41.5928,-121.48,Continental Arc
0.005,41.6094,-121.477,Continental Arc
0.005,41.6181,-121.44,Continental Arc
0.005,41.5847,-121.533,Continental Arc
104.5,36.2275,-115.567,Extended Crust
104.5,35.1886,-115.598,Extended Crust
104.5,35.27,-115.398,Extended Crust
104.5,35.2564,-115.405,Extended Crust
72.9,35.4347,-115.228,Extended Crust
14.55,39.5456,-118.205,Extended Crust
175.0,34.0739,-115.895,Extended Crust
175.0,34.0339,-115.92,Extended Crust
103.9,34.7786,-115.376,Extended Crust
304.0,57.6753,-135.044,Orogen
304.0,57.67,-135.01,Orogen
272.4,57.6761,-134.992,Orogen
175.0,40.2694,-114.281,Extended Crust
175.0,40.2694,-114.281,Extended Crust
175.0,40.2875,-114.283,Extended Crust
175.0,40.2622,-114.291,Extended Crust
44.25,41.1283,-114.219,Extended Crust
88.85,48.0119,-116.739,Orogen
88.85,48.0611,-116.7,Orogen
88.85,48.0061,-116.617,Orogen
88.85,48.0606,-116.641,Orogen
88.85,48.0386,-116.601,Orogen
88.85,47.9839,-116.61,Orogen
88.85,48.0408,-116.68,Orogen
88.85,47.9981,-116.574,Orogen
88.85,48.0214,-116.548,Orogen
88.85,48.0553,-116.655,Orogen
104.5,48.0522,-116.608,Orogen
104.5,48.0556,-116.636,Orogen
104.5,48.055,-116.635,Orogen
44.25,47.9256,-117.348,Orogen
44.25,47.9256,-117.348,Orogen
44.25,48.0956,-117.306,Orogen
44.25,48.2108,-117.289,Orogen
104.5,48.3919,-116.973,Orogen
104.5,48.6283,-116.974,Orogen
104.5,48.7147,-116.858,Orogen
104.5,48.8228,-116.826,Orogen
104.5,48.8228,-116.826,Orogen
104.5,48.8228,-116.826,Orogen
104.5,48.8533,-116.95,Orogen
104.5,48.9756,-116.922,Orogen
104.5,49.0033,-116.757,Orogen
104.5,49.0033,-116.757,Orogen
104.5,48.9886,-116.617,Orogen
104.5,48.9692,-116.349,Orogen
104.5,48.9386,-116.617,Orogen
104.5,48.0522,-117.394,Orogen
104.5,48.7717,-116.774,Orogen
104.5,48.7603,-116.728,Orogen
0.905,62.1217,-143.883,Continental Arc
0.905,62.2183,-143.605,Continental Arc
0.905,62.1717,-143.592,Continental Arc
0.905,62.1567,-143.71,Continental Arc
0.905,62.095,-143.733,Continental Arc
0.905,62.2067,-143.523,Continental Arc
0.905,62.2233,-143.695,Continental Arc
0.905,62.1283,-143.553,Continental Arc
0.905,62.1633,-143.525,Continental Arc
0.905,62.115,-143.593,Continental Arc
0.905,62.2483,-143.66,Continental Arc
0.905,62.215,-143.862,Continental Arc
0.905,62.155,-144.0,Continental Arc
0.905,62.1583,-143.863,Continental Arc
0.905,62.2217,-143.608,Continental Arc
0.905,62.0367,-143.52,Continental Arc
88.85,48.9028,-116.874,Orogen
104.5,48.7183,-117.06,Orogen
104.5,48.4228,-117.847,Orogen
104.5,48.4511,-117.869,Orogen
0.005,41.5967,-121.492,Continental Arc
0.005,41.605,-121.478,Continental Arc
72.9,61.8483,-153.274,Orogen
33.4,61.8956,-153.261,Orogen
72.9,61.9036,-153.206,Orogen
72.9,61.7356,-153.202,Orogen
104.5,61.565,-153.331,Orogen
72.9,61.5822,-153.302,Orogen
33.4,61.5556,-153.271,Orogen
72.9,61.755,-153.127,Orogen
33.4,61.6411,-153.399,Orogen
33.4,61.5683,-153.26,Orogen
33.4,61.5108,-153.048,Orogen
72.9,61.6333,-153.046,Orogen
72.9,61.5764,-153.185,Orogen
33.4,61.3908,-153.042,Orogen
72.9,61.9694,-153.48,Orogen
72.9,61.5958,-153.063,Orogen
72.9,61.8511,-153.53,Orogen
72.9,61.8794,-153.491,Orogen
72.9,61.7794,-153.608,Orogen
33.4,61.87,-153.818,Orogen
33.4,61.8422,-153.699,Orogen
33.4,61.7992,-153.878,Orogen
33.4,61.6422,-153.901,Orogen
33.4,61.5947,-153.919,Orogen
33.4,61.6808,-153.918,Orogen
33.4,61.7997,-153.936,Orogen
72.9,61.8758,-153.84,Orogen
72.9,61.7286,-153.7,Orogen
72.9,61.8772,-153.872,Orogen
72.9,61.8486,-153.837,Orogen
72.9,61.9297,-153.839,Orogen
72.9,61.2131,-153.386,Orogen
33.4,61.8342,-153.904,Orogen
72.9,61.7789,-153.385,Orogen
33.4,61.2714,-153.176,Orogen
33.4,61.3144,-153.086,Orogen
72.9,61.5622,-153.496,Orogen
33.4,61.8389,-153.417,Orogen
33.4,61.8439,-153.404,Orogen
72.9,61.8336,-153.121,Orogen
72.9,61.7306,-153.062,Orogen
19.5,33.0794,-109.957,Extended Crust
19.5,33.0847,-109.849,Extended Crust
19.5,33.0725,-109.723,Extended Crust
19.5,33.0633,-109.826,Extended Crust
104.5,46.3714,-115.537,Orogen
104.5,46.2989,-115.574,Orogen
104.5,46.3311,-115.395,Orogen
104.5,46.1453,-115.75,Orogen
104.5,46.2911,-115.583,Orogen
104.5,46.0228,-115.598,Orogen
104.5,46.0831,-115.516,Orogen
104.5,46.2203,-115.53,Orogen
104.5,46.6144,-114.409,Orogen
104.5,46.6172,-114.382,Orogen
104.5,46.1697,-115.57,Orogen
104.5,46.5681,-114.397,Orogen
104.5,46.5031,-114.818,Orogen
104.5,46.1553,-115.462,Orogen
104.5,46.4414,-115.491,Orogen
104.5,46.4347,-114.861,Orogen
104.5,46.4342,-114.539,Orogen
104.5,46.3158,-114.657,Orogen
104.5,43.5539,-114.419,Orogen
104.5,43.5086,-114.41,Orogen
104.5,46.5028,-114.4,Orogen
14.55,35.7394,-116.319,Extended Crust
14.55,36.0367,-116.649,Extended Crust
33.4,63.5703,-144.974,Orogen
124.9,57.6642,-134.086,Orogen
14.55,34.8828,-115.067,Extended Crust
74.65,35.0161,-114.89,Extended Crust
14.55,33.3531,-111.07,Extended Crust
14.55,33.3453,-111.063,Extended Crust
33.4,33.7578,-113.276,Extended Crust
33.4,33.7658,-113.278,Extended Crust
3.55,61.9167,-141.225,Continental Arc
104.5,48.0,-120.5,Orogen
104.5,48.0,-120.5,Orogen
104.5,48.0,-120.5,Orogen
104.5,48.0,-120.5,Orogen
104.5,48.0,-120.5,Orogen
104.5,48.0,-120.5,Orogen
104.5,48.0,-120.5,Orogen
104.5,48.0,-120.5,Orogen
104.5,48.0947,-116.701,Orogen
104.5,48.0797,-116.713,Orogen
104.5,48.0925,-116.741,Orogen
104.5,48.1906,-116.704,Orogen
104.5,48.0,-120.5,Orogen
104.5,48.2014,-116.684,Orogen
104.5,48.2083,-116.678,Orogen
104.5,48.2231,-116.605,Orogen
104.5,48.1347,-116.739,Orogen
44.25,48.1814,-116.595,Orogen
104.5,48.1697,-116.609,Orogen
44.25,48.1817,-116.615,Orogen
44.25,48.2292,-116.665,Orogen
104.5,48.6939,-116.33,Orogen
33.4,57.0528,-134.253,Orogen
395.5,57.5922,-135.034,Orogen
395.5,57.6125,-135.041,Orogen
395.5,57.6367,-135.033,Orogen
395.5,57.8028,-135.244,Orogen
272.4,57.9,-135.153,Orogen
175.0,57.8486,-135.196,Orogen
103.9,57.8369,-135.225,Orogen
0.905,41.5917,-121.563,Continental Arc
0.905,41.5917,-121.563,Continental Arc
0.005,41.6217,-121.523,Continental Arc
0.905,41.5983,-121.547,Continental Arc
0.005,41.5667,-121.667,Continental Arc
0.005,41.6217,-121.637,Continental Arc
0.005,41.5767,-121.682,Continental Arc
0.005,41.595,-121.495,Continental Arc
104.5,37.6,-119.367,Continental Arc
104.5,37.7167,-119.283,Continental Arc
104.5,37.6667,-119.383,Continental Arc
104.5,37.7167,-119.3,Continental Arc
104.5,37.7,-119.283,Continental Arc
395.5,34.25,-80.625,Extended Crust
33.4,32.1667,-109.417,Extended Crust
33.4,43.1,-118.75,Extended Crust
422.0,42.25,-71.375,Orogen
317.0,42.6625,-70.9614,Orogen
493.5,42.375,-71.25,Orogen
422.0,42.4956,-70.8406,Orogen
422.0,42.4956,-70.8406,Orogen
422.0,42.6878,-70.6367,Orogen
33.4,40.05,-105.5,Orogen
33.4,40.0333,-105.6,Orogen
33.4,40.0833,-105.6,Orogen
33.4,40.1,-105.583,Orogen
33.4,40.1,-105.6,Orogen
385.5,45.4333,-70.1,Orogen
385.5,45.4333,-70.1,Orogen
385.5,45.4667,-70.1167,Orogen
385.5,45.4667,-70.1333,Orogen
385.5,45.4,-70.1667,Orogen
385.5,45.4,-70.1667,Orogen
385.5,45.4,-70.1833,Orogen
33.4,38.3833,-115.967,Extended Crust
0.905,44.1333,-111.383,Extended Crust
0.905,44.1333,-111.25,Extended Crust
0.905,44.1333,-111.25,Extended Crust
0.905,44.25,-111.383,Extended Crust
0.905,44.3833,-111.25,Extended Crust
1.3,35.5,-111.5,Orogen
3.55,35.5,-111.5,Orogen
3.55,35.5,-111.5,Orogen
3.55,35.5,-111.5,Orogen
3.55,35.5,-111.5,Orogen
0.905,35.5,-111.5,Orogen
395.5,42.25,-72.125,Orogen
395.5,42.25,-72.125,Orogen
395.5,42.25,-72.125,Orogen
395.5,42.25,-72.125,Orogen
448.5,45.1797,-70.6617,Orogen
385.5,45.1158,-70.5022,Orogen
33.4,33.25,-109.75,Extended Crust
14.55,37.8033,-113.228,Extended Crust
14.55,37.8017,-113.23,Extended Crust
14.55,37.705,-113.192,Extended Crust
14.55,38.1783,-112.613,Extended Crust
14.55,38.1467,-112.333,Orogen
14.55,38.205,-112.477,Extended Crust
14.55,38.19,-112.473,Extended Crust
14.55,38.2817,-112.447,Extended Crust
14.55,38.2333,-112.37,Orogen
14.55,38.1983,-112.442,Orogen
14.55,38.2067,-112.448,Extended Crust
14.55,38.08,-113.175,Extended Crust
14.55,38.2033,-112.487,Extended Crust
33.4,40.75,-117.375,Extended Crust
33.4,40.75,-117.375,Extended Crust
33.4,40.75,-117.375,Extended Crust
175.0,40.75,-117.25,Extended Crust
227.0,36.5,-117.75,Extended Crust
33.4,39.3667,-106.0,Orogen
33.4,39.3667,-106.133,Orogen
104.5,37.5833,-119.35,Continental Arc
135.5,37.6333,-119.317,Continental Arc
135.5,37.6833,-119.267,Continental Arc
104.5,37.5333,-119.467,Continental Arc
175.0,37.4,-121.383,Orogen
175.0,37.4,-121.383,Orogen
395.5,38.25,-77.5,Orogen
395.5,38.25,-77.5,Orogen
395.5,38.25,-77.5,Orogen
395.5,38.25,-77.5,Orogen
395.5,38.25,-77.5,Orogen
395.5,38.25,-77.5,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
33.4,38.5,-106.25,Orogen
104.5,67.3167,-154.467,Orogen
104.5,67.4,-154.95,Orogen
104.5,67.2167,-154.917,Orogen
104.5,67.4167,-154.933,Orogen
33.4,36.1833,-117.833,Extended Crust
3.55,36.1356,-117.872,Extended Crust
385.5,44.8667,-68.3667,Orogen
385.5,44.75,-68.3667,Orogen
385.5,44.75,-68.3667,Orogen
385.5,44.5,-68.5,Orogen
385.5,44.8667,-68.25,Orogen
385.5,44.8667,-68.25,Orogen
385.5,44.8667,-68.25,Orogen
1.3,44.0,-111.875,Extended Crust
1.3,44.0,-111.875,Extended Crust
0.905,43.375,-113.0,Extended Crust
0.905,43.375,-112.625,Extended Crust
28.75,38.625,-106.125,Orogen
28.75,38.625,-106.125,Orogen
28.75,38.625,-106.125,Orogen
28.75,38.5,-106.25,Orogen
28.75,38.5,-106.25,Orogen
28.75,38.5,-106.25,Orogen
33.4,42.3,-122.533,Orogen
3.55,36.1333,-117.733,Extended Crust
3.55,35.9833,-117.65,Extended Crust
33.4,62.7667,-149.933,Continental Arc
33.4,62.7167,-150.1,Continental Arc
33.4,62.8833,-150.117,Continental Arc
33.4,62.8167,-150.217,Continental Arc
33.4,62.9167,-150.333,Continental Arc
33.4,62.7333,-151.133,Continental Arc
33.4,62.6,-151.483,Continental Arc
17.75,42.7667,-122.883,Orogen
17.75,42.5167,-122.167,Continental Arc
17.75,42.6167,-122.367,Continental Arc
2.65,42.05,-122.283,Continental Arc
17.75,42.8833,-122.55,Orogen
0.905,37.7597,-118.75,Extended Crust
277.5,69.3,-143.983,Orogen
277.5,69.2667,-143.983,Orogen
277.5,69.243,-144.004,Orogen
44.25,47.75,-117.125,Orogen
27.405,42.9167,-122.567,Orogen
27.405,42.6833,-122.617,Orogen
3.55,35.9833,-117.633,Extended Crust
3.55,36.1333,-117.717,Extended Crust
312.0,43.3569,-71.9989,Orogen
385.5,43.4806,-72.1022,Orogen
385.5,43.5511,-72.1367,Orogen
385.5,43.5511,-72.1367,Orogen
385.5,43.5603,-72.1392,Orogen
385.5,43.3436,-72.0433,Orogen
385.5,43.3178,-71.875,Orogen
385.5,43.3233,-71.8394,Orogen
385.5,44.75,-68.375,Orogen
385.5,44.75,-68.375,Orogen
385.5,44.75,-68.375,Orogen
385.5,44.75,-68.375,Orogen
385.5,44.75,-68.375,Orogen
385.5,44.75,-68.375,Orogen
385.5,44.5,-68.5,Orogen
385.5,44.5,-68.5,Orogen
395.5,33.75,-84.25,Orogen
395.5,33.6167,-84.25,Orogen
395.5,33.6167,-84.25,Orogen
395.5,33.6167,-84.25,Orogen
44.25,43.8889,-109.381,Orogen
44.25,44.1167,-109.364,Orogen
44.25,44.2972,-109.903,Orogen
44.25,44.3417,-109.669,Orogen
44.25,44.2444,-109.831,Orogen
105.65,60.5167,-153.167,Continental Arc
105.65,60.6,-153.167,Continental Arc
422.0,44.5,-71.0,Orogen
422.0,44.125,-71.75,Orogen
422.0,44.125,-71.75,Orogen
0.905,37.7333,-118.933,Extended Crust
395.5,46.5,-67.875,Orogen
104.5,45.625,-112.875,Orogen
2.65,42.35,-122.117,Continental Arc
2.65,42.3167,-122.083,Continental Arc
2.65,42.45,-122.217,Continental Arc
44.25,44.2889,-109.744,Orogen
44.25,44.9944,-109.731,Orogen
27.405,43.8389,-109.717,Orogen
27.405,43.9,-109.739,Orogen
44.25,44.0306,-109.728,Orogen
27.405,44.8389,-109.692,Orogen
44.25,44.425,-109.425,Orogen
27.405,43.8278,-109.856,Orogen
135.5,60.5167,-152.95,Continental Arc
175.0,60.4,-152.917,Continental Arc
135.5,60.3833,-153.083,Continental Arc
135.5,60.5333,-153.033,Continental Arc
135.5,60.5167,-152.983,Continental Arc
175.0,60.4667,-152.867,Continental Arc
175.0,60.5333,-152.85,Continental Arc
175.0,60.65,-152.717,Continental Arc
175.0,60.6333,-152.533,Continental Arc
175.0,60.6667,-152.6,Continental Arc
175.0,60.7,-152.583,Continental Arc
175.0,60.7667,-152.517,Continental Arc
175.0,60.7333,-152.467,Continental Arc
175.0,60.8,-152.533,Continental Arc
422.0,43.75,-72.0,Orogen
33.4,42.0,-114.617,Extended Crust
516.5,38.25,-105.25,Orogen
156.5,55.9222,-131.436,Continental Arc
156.5,55.2458,-130.571,Continental Arc
156.5,55.2519,-130.567,Continental Arc
156.5,55.2683,-130.562,Continental Arc
156.5,55.2819,-130.558,Continental Arc
124.9,59.5247,-135.235,Continental Arc
